-0.758975, 1.639253, -1.550993, 1.127544, -0.362966, 1.895108
-0.763828, 1.656264, -1.554609, 1.152088, -0.368438, 1.908351
-0.762930, 1.670606, -1.546810, 1.171239, -0.370990, 1.920289
-0.762641, 1.685029, -1.540314, 1.190496, -0.373804, 1.932295
-0.762911, 1.699528, -1.535024, 1.209852, -0.376854, 1.944366
-0.763692, 1.714099, -1.530844, 1.229300, -0.380116, 1.956499
-0.764936, 1.728738, -1.527676, 1.248831, -0.383566, 1.968691
-0.766595, 1.743439, -1.525422, 1.268440, -0.387181, 1.980938
-0.768619, 1.758198, -1.523987, 1.288118, -0.390934, 1.993238
-0.770960, 1.773011, -1.523273, 1.307859, -0.394803, 2.005587
-0.773569, 1.787874, -1.523182, 1.327654, -0.398763, 2.017984
-0.776399, 1.802781, -1.523617, 1.347497, -0.402790, 2.030423
-0.779400, 1.817729, -1.524483, 1.367380, -0.406859, 2.042903
-0.782524, 1.832712, -1.525680, 1.387295, -0.410947, 2.055421
-0.785723, 1.847727, -1.527113, 1.407236, -0.415028, 2.067973
-0.788948, 1.862769, -1.528684, 1.427195, -0.419080, 2.080556
-0.792150, 1.877833, -1.530296, 1.447165, -0.423078, 2.093167
-0.795290, 1.892912, -1.531854, 1.467137, -0.427008, 2.105800
-0.798327, 1.907999, -1.533265, 1.487103, -0.430858, 2.118447
-0.801223, 1.923086, -1.534435, 1.507055, -0.434616, 2.131101
-0.803938, 1.938164, -1.535269, 1.526984, -0.438272, 2.143755
-0.806434, 1.953228, -1.535674, 1.546882, -0.441813, 2.156400
-0.808676, 1.968268, -1.535566, 1.566741, -0.445231, 2.169031
-0.810679, 1.983282, -1.534958, 1.586560, -0.448540, 2.181642
-0.812486, 1.998267, -1.533919, 1.606344, -0.451770, 2.194228
-0.814138, 2.013222, -1.532517, 1.626095, -0.454949, 2.206786
-0.815679, 2.028145, -1.530823, 1.645817, -0.458107, 2.219310
-0.817150, 2.043035, -1.528904, 1.665514, -0.461273, 2.231796
-0.818594, 2.057890, -1.526830, 1.685189, -0.464477, 2.244240
-0.820054, 2.072707, -1.524670, 1.704845, -0.467746, 2.256638
-0.821572, 2.087486, -1.522492, 1.724487, -0.471111, 2.268986
-0.823189, 2.102224, -1.520367, 1.744118, -0.474601, 2.281278
-0.824950, 2.116921, -1.518363, 1.763740, -0.478244, 2.293511
-0.826896, 2.131573, -1.516548, 1.783359, -0.482070, 2.305680
-0.829069, 2.146179, -1.514993, 1.802977, -0.486107, 2.317781
-0.831513, 2.160739, -1.513765, 1.822597, -0.490386, 2.329809
-0.834264, 2.175250, -1.512933, 1.842225, -0.494930, 2.341763
-0.837339, 2.189724, -1.512557, 1.861866, -0.499731, 2.353653
-0.840737, 2.204172, -1.512678, 1.881529, -0.504767, 2.365494
-0.844417, 2.218603, -1.513259, 1.901214, -0.509996, 2.377297
-0.848324, 2.233024, -1.514234, 1.920920, -0.515368, 2.389077
-0.852404, 2.247445, -1.515541, 1.940645, -0.520836, 2.400845
-0.856604, 2.261872, -1.517113, 1.960389, -0.526349, 2.412614
-0.860869, 2.276314, -1.518887, 1.980150, -0.531860, 2.424396
-0.865146, 2.290778, -1.520799, 1.999926, -0.537319, 2.436204
-0.869380, 2.305273, -1.522784, 2.019718, -0.542678, 2.448050
-0.873517, 2.319806, -1.524777, 2.039523, -0.547887, 2.459948
-0.877503, 2.334386, -1.526714, 2.059340, -0.552898, 2.471908
-0.881284, 2.349020, -1.528530, 2.079169, -0.557661, 2.483945
-0.884806, 2.363715, -1.530162, 2.099007, -0.562129, 2.496070
-0.888015, 2.378481, -1.531545, 2.118854, -0.566251, 2.508295
-0.890857, 2.393326, -1.532614, 2.138708, -0.569979, 2.520634
-0.893281, 2.408254, -1.533306, 2.158568, -0.573269, 2.533098
-0.895258, 2.423265, -1.533565, 2.178428, -0.576105, 2.545683
-0.896772, 2.438349, -1.533339, 2.198283, -0.578488, 2.558382
-0.897804, 2.453501, -1.532575, 2.218127, -0.580418, 2.571188
-0.898347, 2.468713, -1.531244, 2.237954, -0.581899, 2.584092
-0.898437, 2.483983, -1.529396, 2.257769, -0.582957, 2.597091
-0.898116, 2.499310, -1.527102, 2.277577, -0.583623, 2.610177
-0.897429, 2.514693, -1.524432, 2.297384, -0.583928, 2.623348
-0.896420, 2.530130, -1.521457, 2.317196, -0.583901, 2.636597
-0.895131, 2.545619, -1.518248, 2.337018, -0.583573, 2.649919
-0.893608, 2.561159, -1.514874, 2.356856, -0.582975, 2.663311
-0.891894, 2.576750, -1.511407, 2.376715, -0.582137, 2.676767
-0.890032, 2.592388, -1.507918, 2.396602, -0.581090, 2.690281
-0.888067, 2.608074, -1.504476, 2.416521, -0.579863, 2.703850
-0.886043, 2.623805, -1.501152, 2.436478, -0.578489, 2.717468
-0.884003, 2.639580, -1.498017, 2.456480, -0.576996, 2.731130
-0.881991, 2.655398, -1.495141, 2.476531, -0.575416, 2.744832
-0.880050, 2.671257, -1.492594, 2.496637, -0.573778, 2.758567
-0.878210, 2.687152, -1.490417, 2.516796, -0.572107, 2.772331
-0.876481, 2.703074, -1.488614, 2.536997, -0.570415, 2.786112
-0.874873, 2.719012, -1.487187, 2.557230, -0.568716, 2.799904
-0.873396, 2.734958, -1.486140, 2.577483, -0.567024, 2.813695
-0.872060, 2.750900, -1.485475, 2.597744, -0.565352, 2.827477
-0.870874, 2.766829, -1.485194, 2.618003, -0.563714, 2.841242
-0.869848, 2.782735, -1.485299, 2.638247, -0.562123, 2.854979
-0.868993, 2.798609, -1.485793, 2.658467, -0.560593, 2.868680
-0.868317, 2.814440, -1.486679, 2.678650, -0.559136, 2.882335
-0.867830, 2.830220, -1.487959, 2.698786, -0.557765, 2.895937
-0.867534, 2.845945, -1.489632, 2.718865, -0.556485, 2.909484
-0.867424, 2.861614, -1.491680, 2.738884, -0.555295, 2.922979
-0.867471, 2.877232, -1.494044, 2.758848, -0.554184, 2.936424
-0.867646, 2.892805, -1.496660, 2.778766, -0.553140, 2.949824
-0.867922, 2.908337, -1.499466, 2.798645, -0.552150, 2.963183
-0.868268, 2.923835, -1.502398, 2.818493, -0.551203, 2.976505
-0.868656, 2.939302, -1.505393, 2.838318, -0.550287, 2.989795
-0.869056, 2.954746, -1.508389, 2.858126, -0.549389, 3.003056
-0.869439, 2.970171, -1.511322, 2.877927, -0.548498, 3.016293
-0.869777, 2.985582, -1.514129, 2.897726, -0.547602, 3.029510
-0.870041, 3.000985, -1.516747, 2.917532, -0.546688, 3.042711
-0.870200, 3.016384, -1.519112, 2.937353, -0.545744, 3.055900
-0.870226, 3.031786, -1.521162, 2.957196, -0.544759, 3.069081
-0.870091, 3.047196, -1.522834, 2.977069, -0.543720, 3.082259
-0.869767, 3.062619, -1.524069, 2.996979, -0.542616, 3.095438
-0.869260, 3.078056, -1.524873, 3.016927, -0.541453, 3.108620
-0.868598, 3.093508, -1.525298, 3.036910, -0.540248, 3.121807
-0.867809, 3.108975, -1.525395, 3.056925, -0.539016, 3.135000
-0.866922, 3.124457, -1.525216, 3.076969, -0.537775, 3.148201
-0.865964, 3.139953, -1.524812, 3.097039, -0.536541, 3.161411
-0.864965, 3.155465, -1.524235, 3.117132, -0.535330, 3.174631
-0.863953, 3.170991, -1.523538, 3.137244, -0.534161, 3.187864
-0.862955, 3.186531, -1.522770, 3.157373, -0.533048, 3.201111
-0.862001, 3.202087, -1.521986, 3.177515, -0.532009, 3.214373
-0.861118, 3.217657, -1.521235, 3.197668, -0.531060, 3.227651
-0.860336, 3.233241, -1.520570, 3.217828, -0.530219, 3.240948
-0.859681, 3.248840, -1.520042, 3.237992, -0.529500, 3.254264
-0.859176, 3.264451, -1.519701, 3.258157, -0.528913, 3.267598
-0.858830, 3.280072, -1.519569, 3.278319, -0.528460, 3.280948
-0.858621, 3.295702, -1.519611, 3.298478, -0.528126, 3.294314
-0.858526, 3.311340, -1.519787, 3.318632, -0.527896, 3.307694
-0.858521, 3.326985, -1.520053, 3.338782, -0.527754, 3.321087
-0.858581, 3.342636, -1.520369, 3.358926, -0.527687, 3.334491
-0.858683, 3.358292, -1.520693, 3.379063, -0.527677, 3.347906
-0.858802, 3.373952, -1.520983, 3.399194, -0.527711, 3.361331
-0.858914, 3.389615, -1.521197, 3.419317, -0.527772, 3.374764
-0.858995, 3.405279, -1.521294, 3.439431, -0.527846, 3.388204
-0.859021, 3.420945, -1.521232, 3.459537, -0.527916, 3.401649
-0.858969, 3.436611, -1.520969, 3.479632, -0.527968, 3.415100
-0.858813, 3.452275, -1.520463, 3.499717, -0.527987, 3.428555
-0.858529, 3.467938, -1.519674, 3.519791, -0.527957, 3.442012
-0.858097, 3.483598, -1.518564, 3.539853, -0.527864, 3.455470
-0.857511, 3.499252, -1.517129, 3.559900, -0.527703, 3.468928
-0.856775, 3.514900, -1.515383, 3.579931, -0.527471, 3.482384
-0.855890, 3.530538, -1.513337, 3.599941, -0.527167, 3.495837
-0.854860, 3.546166, -1.511004, 3.619928, -0.526789, 3.509284
-0.853688, 3.561780, -1.508395, 3.639890, -0.526335, 3.522724
-0.852376, 3.577379, -1.505524, 3.659824, -0.525803, 3.536156
-0.850928, 3.592960, -1.502401, 3.679726, -0.525192, 3.549578
-0.849346, 3.608523, -1.499040, 3.699594, -0.524499, 3.562987
-0.847633, 3.624064, -1.495452, 3.719426, -0.523723, 3.576383
-0.845792, 3.639581, -1.491650, 3.739217, -0.522863, 3.589763
-0.843825, 3.655073, -1.487646, 3.758966, -0.521915, 3.603126
-0.841738, 3.670538, -1.483452, 3.778670, -0.520882, 3.616471
-0.839542, 3.685974, -1.479084, 3.798326, -0.519771, 3.629798
-0.837244, 3.701382, -1.474550, 3.817932, -0.518590, 3.643107
-0.834848, 3.716761, -1.469851, 3.837486, -0.517347, 3.656398
-0.832358, 3.732109, -1.464983, 3.856985, -0.516046, 3.669672
-0.829776, 3.747427, -1.459942, 3.876426, -0.514693, 3.682928
-0.827104, 3.762714, -1.454727, 3.895808, -0.513292, 3.696167
-0.824344, 3.777969, -1.449333, 3.915128, -0.511850, 3.709390
-0.821500, 3.793192, -1.443759, 3.934384, -0.510371, 3.722597
-0.818575, 3.808382, -1.438001, 3.953572, -0.508862, 3.735787
-0.815570, 3.823538, -1.432056, 3.972692, -0.507327, 3.748961
-0.812488, 3.838660, -1.425922, 3.991739, -0.505771, 3.762120
-0.809332, 3.853747, -1.419595, 4.010713, -0.504201, 3.775263
-0.806105, 3.868798, -1.413072, 4.029610, -0.502622, 3.788392
-0.802809, 3.883813, -1.406351, 4.048429, -0.501038, 3.801505
-0.799447, 3.898791, -1.399428, 4.067166, -0.499456, 3.814604
-0.796012, 3.913727, -1.392283, 4.085808, -0.497876, 3.827686
-0.792468, 3.928594, -1.384835, 4.104305, -0.496284, 3.840739
-0.788759, 3.943364, -1.376985, 4.122598, -0.494646, 3.853747
-0.784804, 3.958004, -1.368628, 4.140628, -0.492893, 3.866692
-0.780522, 3.972481, -1.359658, 4.158336, -0.490954, 3.879554
-0.775859, 3.986779, -1.350029, 4.175694, -0.488774, 3.892321
-0.770860, 4.000933, -1.339891, 4.192781, -0.486345, 3.905008
-0.765593, 4.014990, -1.329437, 4.209697, -0.483671, 3.917636
-0.760124, 4.028997, -1.318859, 4.226541, -0.480756, 3.930225
-0.754518, 4.043001, -1.308350, 4.243415, -0.477603, 3.942794
-0.748844, 4.057049, -1.298101, 4.260418, -0.474215, 3.955365
-0.743185, 4.071188, -1.288311, 4.277650, -0.470621, 3.967958
-0.737654, 4.085467, -1.279188, 4.295212, -0.466886, 3.980595
-0.732341, 4.099921, -1.270889, 4.313179, -0.463066, 3.993292
-0.727234, 4.114538, -1.263369, 4.331532, -0.459166, 4.006042
-0.722298, 4.129294, -1.256534, 4.350224, -0.455179, 4.018829
-0.717495, 4.144163, -1.250290, 4.369211, -0.451098, 4.031639
-0.712791, 4.159121, -1.244541, 4.388448, -0.446916, 4.044458
-0.708148, 4.174145, -1.239195, 4.407889, -0.442624, 4.057272
-0.703530, 4.189208, -1.234155, 4.427490, -0.438218, 4.070067
-0.698901, 4.204287, -1.229328, 4.447206, -0.433688, 4.082827
-0.694226, 4.219357, -1.224619, 4.466991, -0.429029, 4.095540
-0.689466, 4.234394, -1.219934, 4.486801, -0.424232, 4.108190
-0.684587, 4.249372, -1.215178, 4.506590, -0.419292, 4.120764
-0.679552, 4.264269, -1.210257, 4.526314, -0.414200, 4.133246
-0.674330, 4.279064, -1.205078, 4.545930, -0.408956, 4.145631
-0.668899, 4.293753, -1.199552, 4.565398, -0.403573, 4.157930
-0.663241, 4.308330, -1.193590, 4.584681, -0.398067, 4.170155
-0.657335, 4.322793, -1.187102, 4.603740, -0.392452, 4.182319
-0.651168, 4.337138, -1.180012, 4.622542, -0.386745, 4.194436
-0.644775, 4.351387, -1.172342, 4.641099, -0.380992, 4.206532
-0.638223, 4.365573, -1.164173, 4.659446, -0.375247, 4.218637
-0.631575, 4.379729, -1.155587, 4.677620, -0.369570, 4.230783
-0.624899, 4.393887, -1.146663, 4.695657, -0.364016, 4.243002
-0.618257, 4.408081, -1.137483, 4.713595, -0.358644, 4.255324
-0.611695, 4.422332, -1.128120, 4.731464, -0.353483, 4.267766
-0.605215, 4.436635, -1.118634, 4.749290, -0.348506, 4.280307
-0.598814, 4.450983, -1.109084, 4.767096, -0.343679, 4.292926
-0.592489, 4.465368, -1.099527, 4.784903, -0.338970, 4.305601
-0.586237, 4.479784, -1.090020, 4.802735, -0.334345, 4.318308
-0.580044, 4.494218, -1.080600, 4.820604, -0.329767, 4.331024
-0.573893, 4.508653, -1.071294, 4.838517, -0.325193, 4.343722
-0.567765, 4.523077, -1.062129, 4.856481, -0.320583, 4.356374
-0.561642, 4.537472, -1.053133, 4.874503, -0.315897, 4.368956
-0.555506, 4.551824, -1.044332, 4.892590, -0.311093, 4.381441
-0.549338, 4.566119, -1.035754, 4.910750, -0.306130, 4.393803
-0.543121, 4.580340, -1.027425, 4.928989, -0.300969, 4.406015
-0.536836, 4.594472, -1.019373, 4.947315, -0.295567, 4.418051
-0.530464, 4.608501, -1.011624, 4.965734, -0.289884, 4.429885
-0.523996, 4.622417, -1.004202, 4.984254, -0.283894, 4.441498
-0.517416, 4.636215, -0.997055, 5.002860, -0.277597, 4.452893
-0.510689, 4.649887, -0.990090, 5.021522, -0.270988, 4.464070
-0.503780, 4.663424, -0.983214, 5.040213, -0.264064, 4.475030
-0.496656, 4.676817, -0.976330, 5.058903, -0.256819, 4.485774
-0.489283, 4.690057, -0.969346, 5.077564, -0.249251, 4.496304
-0.481625, 4.703136, -0.962167, 5.096166, -0.241355, 4.506620
-0.473652, 4.716044, -0.954702, 5.114683, -0.233127, 4.516725
-0.465360, 4.728781, -0.946923, 5.133099, -0.224579, 4.526621
-0.456768, 4.741347, -0.938837, 5.151408, -0.215734, 4.536317
-0.447892, 4.753746, -0.930453, 5.169601, -0.206612, 4.545819
-0.438750, 4.765980, -0.921781, 5.187673, -0.197235, 4.555133
-0.429360, 4.778050, -0.912830, 5.205617, -0.187625, 4.564266
-0.419739, 4.789959, -0.903610, 5.223427, -0.177803, 4.573225
-0.409904, 4.801708, -0.894128, 5.241094, -0.167792, 4.582016
-0.399874, 4.813301, -0.884395, 5.258613, -0.157613, 4.590645
-0.389665, 4.824740, -0.874420, 5.275978, -0.147287, 4.599121
-0.379295, 4.836026, -0.864212, 5.293180, -0.136836, 4.607448
-0.368782, 4.847161, -0.853781, 5.310214, -0.126282, 4.615635
-0.358143, 4.858149, -0.843135, 5.327072, -0.115647, 4.623687
-0.347396, 4.868990, -0.832283, 5.343748, -0.104952, 4.631611
-0.336558, 4.879688, -0.821236, 5.360236, -0.094219, 4.639414
-0.325645, 4.890243, -0.810001, 5.376527, -0.083467, 4.647101
-0.314662, 4.900656, -0.798584, 5.392616, -0.072701, 4.654676
-0.303609, 4.910923, -0.786987, 5.408492, -0.061919, 4.662138
-0.292485, 4.921042, -0.775215, 5.424148, -0.051120, 4.669489
-0.281290, 4.931011, -0.763270, 5.439576, -0.040301, 4.676729
-0.270026, 4.940828, -0.751156, 5.454768, -0.029460, 4.683858
-0.258689, 4.950493, -0.738875, 5.469722, -0.018596, 4.690879
-0.247280, 4.960010, -0.726427, 5.484439, -0.007706, 4.697795
-0.235796, 4.969380, -0.713813, 5.498921, 0.003212, 4.704609
-0.224237, 4.978606, -0.701034, 5.513171, 0.014162, 4.711324
-0.212600, 4.987692, -0.688090, 5.527189, 0.025145, 4.717944
-0.200885, 4.996640, -0.674983, 5.540978, 0.036163, 4.724471
-0.189091, 5.005452, -0.661712, 5.554539, 0.047220, 4.730908
-0.177214, 5.014131, -0.648279, 5.567875, 0.058318, 4.737259
-0.165255, 5.022680, -0.634683, 5.580986, 0.069459, 4.743527
-0.153212, 5.031101, -0.620927, 5.593875, 0.080645, 4.749715
-0.141084, 5.039398, -0.607011, 5.606543, 0.091880, 4.755825
-0.128868, 5.047572, -0.592935, 5.618993, 0.103165, 4.761862
-0.116564, 5.055627, -0.578700, 5.631225, 0.114503, 4.767828
-0.104171, 5.063565, -0.564306, 5.643243, 0.125897, 4.773727
-0.091686, 5.071389, -0.549756, 5.655046, 0.137349, 4.779561
-0.079109, 5.079102, -0.535048, 5.666638, 0.148861, 4.785333
-0.066438, 5.086705, -0.520184, 5.678020, 0.160436, 4.791047
-0.053671, 5.094202, -0.505165, 5.689194, 0.172076, 4.796707
-0.040808, 5.101595, -0.489992, 5.700161, 0.183784, 4.802312
-0.027849, 5.108876, -0.474665, 5.710919, 0.195559, 4.807854
-0.014794, 5.116034, -0.459186, 5.721467, 0.207402, 4.813317
-0.001646, 5.123057, -0.443557, 5.731800, 0.219310, 4.818686
0.011596, 5.129935, -0.427779, 5.741916, 0.231283, 4.823945
0.024929, 5.136656, -0.411854, 5.751813, 0.243321, 4.829078
0.038354, 5.143210, -0.395784, 5.761486, 0.255422, 4.834071
0.051868, 5.149584, -0.379569, 5.770935, 0.267586, 4.838908
0.065471, 5.155768, -0.363212, 5.780154, 0.279812, 4.843574
0.079161, 5.161750, -0.346713, 5.789143, 0.292098, 4.848053
0.092938, 5.167519, -0.330075, 5.797897, 0.304445, 4.852330
0.106801, 5.173065, -0.313299, 5.806415, 0.316851, 4.856389
0.120748, 5.178375, -0.296387, 5.814692, 0.329315, 4.860216
0.134778, 5.183438, -0.279340, 5.822727, 0.341837, 4.863794
0.148891, 5.188244, -0.262159, 5.830516, 0.354415, 4.867108
0.163084, 5.192781, -0.244847, 5.838057, 0.367050, 4.870143
0.177358, 5.197038, -0.227404, 5.845347, 0.379740, 4.872884
0.191712, 5.201004, -0.209832, 5.852382, 0.392484, 4.875315
0.206143, 5.204668, -0.192133, 5.859160, 0.405281, 4.877421
0.220649, 5.208046, -0.174309, 5.865688, 0.418128, 4.879224
0.235226, 5.211188, -0.156363, 5.871983, 0.431020, 4.880791
0.249867, 5.214150, -0.138297, 5.878064, 0.443950, 4.882192
0.264569, 5.216982, -0.120115, 5.883950, 0.456911, 4.883499
0.279326, 5.219733, -0.101818, 5.889656, 0.469898, 4.884771
0.294137, 5.222412, -0.083410, 5.895188, 0.482911, 4.886024
0.309002, 5.225021, -0.064890, 5.900546, 0.495949, 4.887258
0.323920, 5.227560, -0.046261, 5.905731, 0.509011, 4.888474
0.338892, 5.230029, -0.027524, 5.910746, 0.522099, 4.889671
0.353915, 5.232430, -0.008680, 5.915589, 0.535213, 4.890850
0.368991, 5.234762, 0.010271, 5.920264, 0.548352, 4.892012
0.384119, 5.237027, 0.029325, 5.924770, 0.561516, 4.893156
0.399298, 5.239226, 0.048483, 5.929109, 0.574706, 4.894284
0.414528, 5.241357, 0.067742, 5.933282, 0.587921, 4.895394
0.429809, 5.243423, 0.087102, 5.937291, 0.601162, 4.896489
0.445140, 5.245424, 0.106561, 5.941135, 0.614429, 4.897568
0.460521, 5.247359, 0.126118, 5.944816, 0.627722, 4.898631
0.475951, 5.249231, 0.145772, 5.948336, 0.641041, 4.899679
0.491430, 5.251038, 0.165521, 5.951694, 0.654385, 4.900710
0.506957, 5.252777, 0.185363, 5.954891, 0.667754, 4.901720
0.522531, 5.254447, 0.205298, 5.957928, 0.681148, 4.902707
0.538151, 5.256046, 0.225323, 5.960803, 0.694566, 4.903667
0.553817, 5.257570, 0.245438, 5.963518, 0.708007, 4.904596
0.569527, 5.259018, 0.265641, 5.966072, 0.721471, 4.905491
0.585281, 5.260387, 0.285930, 5.968466, 0.734957, 4.906348
0.601078, 5.261676, 0.306304, 5.970699, 0.748465, 4.907165
0.616917, 5.262882, 0.326762, 5.972773, 0.761994, 4.907937
0.632796, 5.264003, 0.347302, 5.974686, 0.775544, 4.908662
0.648716, 5.265037, 0.367922, 5.976439, 0.789114, 4.909335
0.664676, 5.265980, 0.388621, 5.978033, 0.802703, 4.909954
0.680674, 5.266832, 0.409398, 5.979467, 0.816311, 4.910515
0.696709, 5.267590, 0.430252, 5.980741, 0.829938, 4.911015
0.712781, 5.268252, 0.451180, 5.981856, 0.843582, 4.911450
0.728889, 5.268815, 0.472181, 5.982812, 0.857244, 4.911816
0.745033, 5.269277, 0.493254, 5.983608, 0.870922, 4.912111
0.761210, 5.269636, 0.514397, 5.984246, 0.884617, 4.912331
0.777421, 5.269889, 0.535609, 5.984724, 0.898327, 4.912472
0.793664, 5.270036, 0.556889, 5.985044, 0.912052, 4.912531
0.809939, 5.270072, 0.578234, 5.985206, 0.925791, 4.912505
0.826245, 5.269997, 0.599644, 5.985208, 0.939545, 4.912391
0.842580, 5.269807, 0.621117, 5.985053, 0.953312, 4.912184
0.858945, 5.269501, 0.642652, 5.984739, 0.967091, 4.911881
0.875338, 5.269076, 0.664247, 5.984267, 0.980883, 4.911480
0.891758, 5.268530, 0.685900, 5.983638, 0.994687, 4.910976
0.908204, 5.267861, 0.707610, 5.982850, 1.008501, 4.910366
0.924677, 5.267066, 0.729377, 5.981905, 1.022327, 4.909647
0.941174, 5.266144, 0.751197, 5.980802, 1.036162, 4.908815
0.957695, 5.265092, 0.773070, 5.979541, 1.050007, 4.907867
0.974238, 5.263908, 0.794995, 5.978124, 1.063860, 4.906800
0.990804, 5.262590, 0.816969, 5.976549, 1.077722, 4.905611
1.007391, 5.261140, 0.838992, 5.974819, 1.091590, 4.904300
1.023996, 5.259558, 0.861061, 5.972934, 1.105464, 4.902869
1.040619, 5.257844, 0.883174, 5.970896, 1.119341, 4.901318
1.057258, 5.256000, 0.905331, 5.968705, 1.133221, 4.899647
1.073911, 5.254026, 0.927529, 5.966363, 1.147102, 4.897857
1.090578, 5.251923, 0.949767, 5.963871, 1.160983, 4.895949
1.107256, 5.249691, 0.972043, 5.961229, 1.174862, 4.893922
1.123944, 5.247331, 0.994356, 5.958440, 1.188738, 4.891777
1.140640, 5.244845, 1.016703, 5.955504, 1.202609, 4.889515
1.157344, 5.242232, 1.039084, 5.952422, 1.216474, 4.887137
1.174053, 5.239493, 1.061495, 5.949195, 1.230333, 4.884642
1.190767, 5.236630, 1.083937, 5.945825, 1.244182, 4.882032
1.207483, 5.233642, 1.106406, 5.942312, 1.258021, 4.879307
